chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
0.36716154,0.19702327,2515.4624865561696,2531.268049309255,5770.931744852088,0.12089020507057231,-55.976925,87.84771,-1.6107054,41.19908,-5.617903,27.789425,-23.989286,21.777727,-18.419083,12.323681,-13.7124815,11.851964,-3.971119,7.099814,-4.4678864,5.117015,-6.6431236,5.867205,-3.7048788,-1.9614248,blues
0.37760663,0.06587731,570.0403547660414,995.7160540010002,927.6513898455627,0.02169698315448569,-350.43466,169.54,31.81131,16.683826,28.706919,19.251598,7.864568,10.03366,4.7315707,2.913109,3.9220588,1.8254838,-5.9688053,-5.258165,-0.22838095,-1.7814522,-3.7166302,0.17809336,2.0660877,-2.8941624,blues
0.36562574,0.21900226,2645.785682883694,2426.248037122265,5612.796763975493,0.13647177711716937,-52.69725,74.433365,-18.696766,56.312366,-3.9390392,31.985342,-16.466188,22.40312,-12.257939,27.212437,-9.248946,7.7854033,-10.568447,6.943705,-9.126266,13.016836,-9.857112,3.6898384,-4.9384747,4.4217305,blues
0.29095975,0.08921522,1109.3527843880802,1463.217701555025,2243.3417583562937,0.051697390999613305,-249.28456,131.00468,0.67143536,66.70393,17.914803,4.6216865,6.6131053,1.2425213,1.4125673,-1.5898085,-0.98192143,-3.5757904,-2.9269552,4.600675,7.480606,-0.1875319,-2.8234692,-2.6753805,0.7406137,-0.53098303,blues
0.37753847,0.11100128,2301.609667012493,2367.518780747192,5187.578453541908,0.09782391966357308,-159.55165,69.79762,-4.3989916,76.84658,3.9188268,45.173172,-4.8550057,32.204826,-9.796014,7.8126516,-21.821106,9.690988,-2.5877128,3.3055787,-14.968879,10.235481,-4.0784125,-5.850137,-2.4779263,6.6466994,blues
0.42729118,0.25124222,2314.9277620661674,2261.8118749173873,5036.4546702798725,0.11795032144238206,-19.850817,98.888885,-24.476202,49.585487,-16.199245,30.19863,-18.027075,27.558344,-11.408848,14.873733,-8.918734,11.671141,-10.894309,9.30943,-5.840201,9.251258,-4.0493245,3.2565682,-3.465543,2.3794796,blues
0.30399328,0.14286506,1409.9552556449528,1512.3102651538215,2765.9008052675463,0.06295882576856149,-173.7925,137.18669,-23.724047,26.978426,-16.657692,4.1808796,-12.559928,5.8321824,-2.8743172,-1.1974202,-1.9548342,1.8015001,-2.989647,-1.8666563,-0.7927427,-3.0159667,-0.44005355,-1.9945513,-0.7484701,-4.991314,blues
0.42205614,0.09940701,991.393512731122,1396.7940211423736,1943.4007259643272,0.03605237637761021,-236.27983,161.68945,-1.1508033,27.263287,9.5977,20.60874,0.23296174,13.795558,-0.5077891,10.173831,-4.457792,5.511837,-3.724823,-0.89908147,-4.9057174,-2.8614957,-3.7571576,-3.344598,-2.4098625,-3.776701,blues
0.41417623,0.25811768,2333.510453703183,2227.3997563719604,4942.594552095417,0.12381951493619489,-2.5103695,101.25532,-33.922623,41.525246,-13.803001,31.917938,-21.868828,24.46566,-15.869252,15.800549,-14.362423,12.509906,-13.368964,6.1174884,-9.05648,5.0431356,-11.329321,3.1696892,-4.5706387,-4.0379434,blues
0.35008812,0.13022792,1784.1658495387549,2002.4490601176958,3805.8396058403423,0.08304482066898686,-113.57065,121.57179,-19.168142,42.36642,-6.364664,18.623499,-13.704891,15.34315,-12.27411,10.976572,-8.326573,8.803793,-3.6723,5.747995,-5.162882,0.7527397,-1.6902149,-0.40897894,-2.3035226,1.2212901,blues
0.4294368,0.14835843,1739.134032915427,2290.4071318859023,4551.141569841212,0.048048310010634185,-163.21677,89.77885,12.976252,80.7023,3.665379,39.73874,-5.406735,26.493734,-13.169928,2.7048783,-20.550138,6.014823,-2.9036603,-0.42832923,-17.539125,4.164019,-5.987196,-7.8641725,-8.569909,1.8542717,blues
0.32903633,0.06705453,1171.8482269140313,1705.5192986171514,2344.2463815073957,0.045036675850734724,-305.65472,113.08634,12.114428,45.033703,17.762825,14.573329,4.1594296,0.21354479,-7.0269947,13.641991,8.929174,1.3030064,5.9612513,8.549223,1.1246064,0.6026933,0.054863006,-3.722265,-0.99496955,-1.8002892,blues
0.24863409,0.06918844,1188.3081417864564,1682.835307654503,2339.291912884281,0.048163866130123745,-328.5607,102.728516,19.836584,26.706007,7.145409,22.727982,-6.951727,12.816983,-10.727913,-0.42469412,-12.378796,-8.898337,-9.208457,-9.089533,-8.994874,-7.6578836,-7.2112923,-9.397146,-4.47567,-3.6794353,blues
0.4665292,0.19211395,2224.1107373201194,2254.8556747024654,4700.23360462587,0.10850946200696056,-86.47736,92.698875,-15.3258505,54.053925,0.8953605,31.571152,-14.60364,23.317848,-14.964166,15.332833,-7.043209,12.178524,-6.0861163,7.0280614,-5.8006306,7.4283266,-6.0767937,3.3958118,-4.281493,1.2262887,blues
0.28035653,0.12473648,1648.8351694525165,2189.9858650908577,3759.8921136347158,0.05289486961040216,-233.7151,101.19902,17.650902,23.740635,2.079885,25.938902,-16.969044,15.079571,-22.277378,4.3853855,-23.19758,-6.0366454,-5.0570984,1.0690374,-5.7785144,-8.310135,-11.384393,-6.7234993,-10.013582,-14.026128,blues
0.2623638,0.1359354,1537.098020551203,2157.3630489633424,3602.423279799884,0.04570244525812065,-217.15489,105.78446,15.606509,25.259819,-1.4457654,30.199512,-17.717384,17.318798,-27.218798,4.3366585,-20.061996,-10.700786,-14.232641,-5.156592,-3.4814634,-6.1893525,-15.322095,-6.8323135,-9.825188,-13.940666,blues
0.33790565,0.12911049,2258.0093136888186,2175.940748059711,4754.5995300717805,0.1127057352088167,-95.426796,101.38338,-20.666855,48.666817,-30.240248,20.804083,-18.285763,14.132891,-12.792978,13.436675,-14.066975,7.7266455,-19.2104,2.8538978,-9.8153715,6.909789,-11.293304,8.941849,-2.9510572,-0.9730302,blues
0.33265,0.11743242,2553.361182654169,2280.266169662653,5148.3757001341355,0.14683293153035576,-85.108765,88.799706,-16.31286,59.226772,-35.976448,14.38884,-22.2948,9.65423,-14.81846,11.175134,-14.799716,8.47294,-19.585276,6.4127846,-13.775701,6.113826,-13.147978,3.931494,-7.612429,3.752392,blues
0.37802714,0.14204234,1006.6456939324204,1530.2908447793359,2074.4401759171983,0.032053605955143075,-194.26636,151.8695,-1.2119416,39.191307,16.586872,18.250896,-1.3981677,14.875311,-11.62124,2.4475846,-5.0824556,3.939675,-0.89767194,0.63913375,-8.356959,-7.5220733,-8.053614,-5.4166894,-2.5342073,0.12586257,blues
0.37506235,0.1983286,1236.230772340908,1601.9219812724646,2603.335946563225,0.04461485825116009,-148.6404,145.7819,-9.368233,48.44339,10.560849,17.998108,-2.6286,16.94836,-11.505926,8.71608,-8.173254,3.2157054,-0.66475207,-0.7345119,-6.8172235,-3.939426,-15.740178,-5.6208515,-5.787607,-0.037584156,blues
0.27615547,0.099666774,1115.728201941125,1399.0968254764118,2290.6465251595127,0.04801998743232792,-248.96225,139.03175,-16.240025,57.11619,20.192362,10.160373,4.5760756,0.33792427,-7.862825,-3.470246,-2.648825,-2.8426704,-0.8947748,-2.4133797,2.5705974,-5.8710003,-12.412888,-7.302002,-0.9235853,-2.6985795,blues
0.2762448,0.101321355,1309.3824080697555,1883.0429032287732,2763.1862560723607,0.03938839846771075,-288.7151,105.926346,18.81995,23.67446,5.700168,25.559086,-13.450494,12.429512,-11.961186,1.5895077,-15.62307,-6.638755,-11.685788,-2.935766,-7.378426,-15.693846,-10.9572935,-10.879779,-18.501955,-19.117844,blues
0.3065368,0.11342585,1155.781220867789,1497.964258762891,2169.033055847593,0.05856995903422274,-233.95625,136.1457,3.324411,48.92853,8.715444,13.966022,5.3665967,0.39953953,-13.469852,16.877718,5.1480913,-2.2498207,3.9479072,5.3164883,0.810559,-1.107081,-4.55648,-2.4307842,3.3248355,-0.6024474,blues
0.2699323,0.07970637,1537.5876985238385,2054.5295106953618,3495.51500643489,0.056141769987432324,-252.49301,104.93711,15.332313,42.66697,6.7830586,21.605682,-1.297841,5.6754074,-16.632635,12.173101,-1.9472849,1.9508444,-0.8903191,7.7705245,2.380243,1.7754058,1.3253621,3.6095116,4.907691,-2.6554596,blues
0.42438546,0.1759754,1886.9548087305845,1913.2586101558968,3828.2887611477668,0.08993966913186388,-92.70346,115.31911,-35.06798,57.877247,1.8523946,26.612562,-14.536981,22.13024,-8.20334,11.020901,-5.647607,7.277512,-10.205894,1.3295714,-4.1035075,0.9756063,-6.5549684,-0.6890784,-2.1272216,-1.5083673,blues
0.30261162,0.07547449,1390.3015575567936,1911.3145801760022,3006.1717163935614,0.05258634232405259,-230.35765,127.07833,7.123447,39.7749,1.9210495,17.41178,-5.619415,8.249393,-18.116888,13.835064,-3.7699323,2.5720186,-4.3183455,6.8063755,-6.167102,-6.1987495,-4.5001836,-1.8223381,-0.51710016,1.5099173,blues
0.2739504,0.08131366,1817.150863125721,1973.7733063015253,3943.490565182715,0.07917482356921887,-213.23999,115.1656,-11.693431,39.014275,-20.341278,13.077605,-9.173518,9.011447,-14.100634,4.265941,-6.0461674,3.782207,0.2217994,-5.1093993,-0.41023046,-1.1799209,-1.9168046,-2.2926607,2.881967,-4.2352037,blues
0.38013545,0.24821806,2116.917658960695,1956.4159121316643,4195.660527842228,0.127271093145785,-26.977493,107.32024,-46.830658,40.923653,-21.464111,24.829718,-18.930464,15.269159,-15.049077,12.265072,-15.231662,14.33676,-13.827368,7.555096,-6.1830916,0.337898,-6.822724,0.96780866,-7.566149,2.9202735,blues
0.3636372,0.17557041,1552.811864761004,1747.7023116676032,3042.2602323810906,0.07629120746326373,-90.722595,140.4463,-29.09389,31.684334,-13.984504,25.764742,-13.664875,11.639934,-11.783642,9.7187605,-13.133803,5.791199,-8.907628,-1.0770003,-9.229274,2.4516897,-7.7290936,-1.8164068,-3.4397204,-2.2312589,blues
0.30418557,0.08147175,1454.9639409753458,1825.7979596938358,3009.460817412268,0.06134406117072699,-233.7591,120.67514,-3.1748059,39.51848,3.8183367,18.837143,-3.6778173,4.4331384,-14.965527,17.578217,1.8418719,2.549422,-1.2331676,8.439486,-0.20189786,-3.8945017,-4.4568496,0.009554126,1.2930309,-2.098082,blues
0.3776144,0.13190086,1612.514944961083,1971.623034438333,3468.3195534549013,0.05819685626933488,-177.57228,115.38725,9.979878,54.034634,7.625123,28.303383,-9.040527,20.04563,-15.040256,6.2114,-5.691803,1.3877164,-5.8224025,5.0165563,-0.7475949,5.0681143,-5.0881195,-2.8068993,2.4318237,-5.379063,blues
0.27837846,0.07711019,1198.4590845429227,1573.5002754703671,2477.275945747535,0.05197268646075019,-284.8484,108.74955,9.129683,51.251312,18.123716,7.6327777,8.775374,2.3653817,0.019261053,2.2369275,4.190629,-3.304581,1.6140482,2.6918643,3.3761284,3.292786,-4.524483,0.49672052,5.921975,3.2145393,blues
0.30852604,0.09152871,1835.004265512071,1748.1721158264975,3579.757626703886,0.10146053871809745,-160.3377,126.219635,-35.58781,22.148071,-32.478603,10.852294,-23.352331,0.49843356,-11.793437,1.207255,-13.088418,-2.813867,-6.9333844,-7.5527253,-9.164666,-4.5205755,-5.454034,-0.91687363,-4.404826,-11.703234,blues
0.39614406,0.2352476,2060.7502905506753,2084.838436944134,4220.074816922854,0.11336735063805105,-38.97417,112.06424,-31.822336,38.236313,-6.324873,23.323317,-18.773476,23.934689,-10.934224,13.240876,-14.373942,13.325974,-10.919154,9.788204,-5.0289197,7.214075,-6.740202,2.6569395,-4.3846087,0.41282055,blues
0.3051751,0.12055985,2428.92876695113,2286.7107801380635,5064.932456315255,0.13464138328982986,-89.35489,93.80039,-14.56005,54.38864,-33.50299,19.423904,-19.761011,13.031586,-13.861511,14.615304,-14.968037,10.597504,-18.02217,6.655318,-10.208495,6.537729,-10.848482,3.3217015,-6.1866097,3.0052185,blues
0.32280922,0.10613686,2159.3919998358315,2130.2243806567953,4684.529188116299,0.09834769854505027,-133.01598,105.73445,-22.149998,41.831097,-26.984575,19.115873,-26.562515,19.230762,-15.33801,6.9865093,-10.808672,6.796416,-11.725245,4.393897,-6.0277824,1.9619952,-12.309116,3.2563548,-8.804638,-3.3718672,blues
0.3024563,0.10349364,1831.993939606849,1729.6532869429993,3481.5175917198376,0.09404153373936582,-177.77425,118.20548,-17.56588,30.762402,-21.747839,11.920995,-20.730993,3.1865778,-8.586039,-0.93285215,-11.772434,-2.4058323,-9.343665,-9.93621,-3.9039948,-5.5765896,-1.8382629,-2.7837994,-3.047909,-8.109991,blues
0.45274577,0.20094612,2030.6571856229584,1987.3831480166216,4063.388705862094,0.10339893597737819,-57.919598,108.99029,-36.207565,64.045525,1.4388394,26.311611,-17.477789,20.42527,-9.540507,18.169731,-6.060152,13.86405,-11.291089,4.6654935,-6.3944345,3.2181194,-8.08371,-1.7249703,-5.4291754,-2.5794437,blues
0.28082266,0.102035165,1209.9878628924062,1497.6915639530437,2521.741260785238,0.052467009860788866,-227.22534,137.78807,-14.499568,63.56093,5.617668,11.958148,1.9079686,-1.8893869,-7.6042166,-2.4732885,-2.89101,-9.433393,-10.929217,3.5694757,4.149801,0.08880906,-2.9859648,-1.386169,7.5413775,-3.0357234,blues
0.33685884,0.15803336,1441.899256960002,1870.4054000660294,3082.8036067104117,0.05086923880993813,-155.55882,125.645325,1.6011218,45.81634,0.9202858,25.36058,-10.786452,15.5523,-11.912316,1.2670236,-6.6612606,-0.7978538,-7.7417,0.4150605,-7.0244427,3.9996474,-6.252542,0.96941465,2.0269156,-5.7370443,blues
0.28838482,0.17337872,1506.8728757224978,2096.692972758199,3404.1862470091355,0.04541997474381284,-171.77327,120.29358,15.340433,21.107594,-5.385008,24.195364,-24.137547,18.544752,-22.348501,1.3194951,-20.763226,-4.981888,-17.108088,-7.879306,-15.300168,-9.34368,-8.911592,-8.512012,-14.329959,-19.929634,blues
0.2535532,0.15151764,1330.7156174639015,1973.410537701726,2898.7888132613107,0.04294722484048724,-221.84349,110.852425,18.63755,30.92843,3.2962284,22.589958,-20.406555,12.122969,-26.330458,-4.354131,-26.383854,-13.032196,-12.655037,-1.8158433,-7.2590013,-6.6609855,-14.688092,-11.713449,-11.024652,-13.389859,blues
0.26052454,0.051399507,1132.1359575420695,1582.635546382416,2064.9642342481147,0.04829301708720031,-314.5492,139.91534,11.902838,30.142546,-7.5472965,14.918786,-2.7081182,6.7304277,-6.364284,2.8121312,-11.729843,2.087114,-11.4379225,-9.496204,-15.176542,-9.339566,-5.6821423,1.5694239,0.8890997,-7.959036,blues
0.4214355,0.2709416,2442.8714095935434,2358.6150380411736,5267.699288989994,0.12468240948859242,-3.5548325,92.92088,-25.078384,45.174667,-10.851961,31.862457,-18.039074,28.624466,-10.219611,14.666828,-14.900479,14.735523,-15.599457,9.548924,-14.786189,2.0659883,-13.809603,3.5670724,-5.9622893,-1.6469549,blues
0.3989206,0.12738556,2155.8796287547634,2372.127373624907,5011.574078270011,0.08717463022041763,-109.105995,100.60877,-8.656534,47.350414,-6.5582976,39.607635,-8.515619,29.565546,-16.585535,13.163907,-24.209251,6.5765624,-8.647178,4.927416,-15.434491,1.5337996,-6.748966,1.4113466,-3.969472,3.2838326,blues
0.38686773,0.12916584,2390.39009977241,2463.308268746796,5403.435075587297,0.10226074596384377,-107.170265,88.48819,-4.169412,55.47771,-8.013871,38.41516,-6.4100246,28.572668,-19.821608,13.23809,-19.2531,12.072361,-4.5783944,3.786518,-16.986383,11.620652,-7.359709,-3.666061,-7.1765757,1.9754492,blues
0.28870732,0.09581015,1391.841952007111,1494.9545749894323,2811.698414388776,0.07241441294470224,-228.1671,130.33966,-23.310709,70.20022,1.1293262,7.589114,0.90339583,1.9944435,-6.158844,-9.380718,-2.563575,-4.5218477,-0.2699864,0.17045113,-1.5287304,1.467687,-6.9808435,-8.324486,4.2408886,0.99173754,blues
0.30696583,0.10391187,2595.0823249210684,2519.1688215468994,5660.126511292779,0.1291906086861949,-118.68523,87.61204,6.561461,45.09775,-38.89035,20.827126,-26.844313,13.802651,-17.224989,5.103334,-15.703388,3.9848607,-27.523129,3.057475,-15.949294,10.866509,-12.646425,2.814977,-13.3406925,-4.3685555,blues
0.39799592,0.13489199,2272.4395473323143,2356.806513929841,5108.215360353828,0.09764303279679042,-110.24799,90.702934,-2.525756,74.05794,-11.753322,39.207737,-13.1605625,20.542093,-17.15309,12.812633,-21.430073,5.952004,-8.023324,4.2323313,-16.481607,6.5447087,-5.692046,-3.643349,-4.8527536,1.8532262,blues
0.43080726,0.19630733,1946.3310796193784,1979.9119618616166,3955.531172962587,0.09742287195475638,-67.73307,111.70729,-34.638653,61.314373,0.052635245,30.55697,-12.687903,21.154879,-13.119317,16.277115,-6.327084,12.300595,-12.468253,1.6736463,-5.137704,4.6437206,-6.910593,1.0412093,-4.7271786,-0.662127,blues
0.3409136,0.09594781,1530.1766787460795,2039.0365160924296,3550.5220984084976,0.05603980870552978,-207.5017,123.991264,8.955127,35.877647,2.9073195,21.510468,-8.560436,23.370686,-10.099661,11.900497,-5.555639,5.376327,-2.2317603,4.22014,-6.0121484,0.9279976,-0.7311248,0.2950731,-0.28351817,0.5312158,blues
0.34188026,0.25972307,2094.770098794408,2158.4328273317496,4482.428502483323,0.10054024374033256,-30.098185,103.73253,-19.73797,56.415596,-12.698808,20.18955,-17.337538,16.289864,-18.441038,8.919274,-11.649422,11.2163925,-8.838418,9.09342,-3.5793562,4.3699646,-2.825943,4.7218423,0.49064684,1.4716669,blues
0.2647128,0.11316983,1324.2932181481012,1828.0392544027375,2710.269200442285,0.0514017032820959,-209.82616,124.46322,10.342454,47.010906,6.5081253,15.410518,-2.0051074,6.7065654,-21.557632,10.718407,-5.5236883,-2.1998053,-3.0348647,8.644537,-0.30372086,-0.6379485,-2.938427,-1.7045162,-1.7681892,-7.762181,blues
0.40093604,0.18233818,1945.5331078931836,2081.878471910416,4174.593627646462,0.08579060022718484,-82.99972,107.08581,-25.33544,57.104504,0.08550355,34.682583,-11.055122,20.543169,-11.194479,14.819606,-10.2333355,12.54602,-9.753734,2.5643685,-6.2895126,2.9953325,-8.715193,-0.33120617,-2.9826324,0.7028812,blues
0.33642042,0.11225929,2013.0116652479721,2310.1404494188737,4848.826029129205,0.07532370818832174,-149.94028,93.65089,6.35507,71.50347,-8.1215315,36.191162,-9.775336,17.64784,-21.10752,-0.13968182,-22.201908,5.4219475,-7.4585795,-4.332863,-12.3994055,9.621233,-5.0170197,-3.7061691,2.3444357,4.1606474,blues
0.37952945,0.12396911,2148.1976094245806,2204.3318445721256,4672.197141005656,0.09876687270398299,-106.355354,102.656296,-20.146088,59.348873,-9.948382,33.68739,-14.171322,23.521473,-13.313561,15.990457,-18.923529,7.8130856,-7.7854447,4.0380297,-11.343647,2.060206,-5.7312684,0.4702826,-1.9038109,-3.1316316,blues
0.41244474,0.16834377,2171.445862789447,1954.4902598720162,4237.319698466502,0.1328151434406419,-76.69792,105.738205,-43.172153,60.954273,-8.757208,21.224144,-12.855764,18.596252,-11.396048,14.538467,-6.048134,12.722726,-9.365226,1.3488977,-3.6112764,6.9915385,-4.0574303,-0.27433714,-3.6986418,-0.5005872,blues
0.31530827,0.15017417,1311.8487999488907,1673.7053271343575,2636.8514696019433,0.05939169143948182,-180.18817,131.44896,0.5902892,43.146328,14.139362,25.625078,-5.3112435,12.026699,-13.540604,-1.1033918,-7.6059217,2.7168877,0.7825517,1.9988486,-6.0999703,3.4756615,-8.3282795,3.2186556,-0.92494714,-2.2452435,blues
0.33900777,0.098882176,1443.8101061604425,1670.850631825415,3070.713037902407,0.0671879531612529,-225.23013,117.626884,-14.539373,64.796036,12.908661,19.03742,10.66617,9.886662,-2.396643,11.685089,1.5415068,3.0658138,-7.627124,-8.95482,-4.349343,-0.06272068,-2.5589147,-3.4455018,-3.870722,1.3147191,blues
0.2573248,0.09765975,1195.4703757774462,1481.3188804548583,2235.264725474913,0.05888603900812065,-236.65675,138.40926,-4.912911,47.629173,5.184201,8.876615,0.51381475,-3.804674,-14.988871,10.4170685,-0.33363783,0.7759847,1.7773185,4.2329874,-0.4678416,-6.1052146,-5.390519,-1.3412131,-3.723019,-4.364778,blues
0.45193884,0.14172587,2503.94548833885,2180.550532894031,5077.372752320186,0.16753371519721577,-82.505005,94.15339,-27.101465,75.66221,-27.51367,35.57133,-20.290781,25.110947,-15.360645,11.344384,-13.393383,8.13859,-8.497068,8.291397,-10.344198,-3.4679127,-5.226763,-2.5885463,-8.359233,-6.98389,blues
0.2658881,0.16808383,1514.1006734453892,2141.012234070475,3451.915682551479,0.044373172249613305,-192.65746,111.15712,21.361006,26.399405,-0.6443475,23.491514,-25.469894,16.923105,-16.975649,5.7756433,-25.738422,-5.051984,-17.62749,-7.916775,-15.155122,-12.356138,-17.234728,-7.7786775,-13.030936,-17.93117,blues
0.39017493,0.13632092,2278.9612516967195,2375.248702933134,5198.59486024507,0.09252533171403712,-109.51259,86.921364,-8.594191,64.489525,-6.3015084,43.64349,-8.2908325,28.545784,-14.082675,8.128631,-21.488085,11.088339,-5.0916853,3.9764972,-12.861214,12.336756,0.020516947,-0.74309385,-5.130959,3.297938,blues
0.27757537,0.08858688,1318.1914651872382,1904.5479565843298,3044.8831863580335,0.039961269818252126,-256.01666,110.85586,21.525787,67.54189,4.306012,43.086628,-4.494886,10.416363,-8.694551,1.6574186,-20.58705,-2.451857,-7.1194587,-11.165335,-12.61113,2.7265158,-8.951504,-7.9397025,-2.338613,-0.7058654,blues
0.29132795,0.14187415,1459.366471695765,1389.009131184951,2795.610963330191,0.07305223740815932,-190.05237,130.28908,-36.369534,33.029034,11.108782,-0.60558367,-20.871855,0.27302474,-6.4861403,-5.5167675,-7.8397517,-3.1285918,-6.596197,-9.950378,-6.535177,-10.068051,-10.913176,-6.971336,-3.4365046,-6.4834657,blues
0.4429657,0.12545542,2310.498240496839,2206.581011273916,4829.324574481583,0.12843231885634185,-90.64326,100.09118,-23.92904,52.593002,-20.921095,31.491982,-11.215682,20.078363,-10.893812,17.551392,-14.089797,12.984857,-11.429147,2.9194195,-12.0139675,4.809922,-11.147454,1.1592172,-3.9128745,3.2357695,blues
